id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,Batting_first,BF_Set,BF_wkts_fallen,BF_HScorer,BF_PlayerScored,BF_PlayerBallsfaced,BF_HWtaker,BF_HWballs,PDis_by_BF,RC_by_BF,Batting_second,BS_score,BS_wkts_fallen,BS_HScorer,BS_PlayerScored,BS_PlayerBallsfaced,BS_HWtaker,BS_HWballs,PDis_by_BS,RC_by_BS
469,2014,Dubai,2014-04-25,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,4,0,AJ Finch,Dubai International Cricket Stadium,M Erasmus,S Ravi,Sunrisers Hyderabad,184,1,AJ Finch,88,54,DW Steyn,24.0,2.0,34.0,Delhi Capitals,180.0,4.0,M Vijay,52.0,41.0,S Nadeem,25,1,24
470,2014,Dubai,2014-04-25,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Chennai Super Kings,0,7,MM Sharma,Dubai International Cricket Stadium,BF Bowden,M Erasmus,Mumbai Indians,141,7,RG Sharma,50,41,Harbhajan Singh,25.0,2.0,27.0,Chennai Super Kings,142.0,3.0,BB McCullum,71.0,54.0,MM Sharma,24,5,14
471,2014,Abu Dhabi,2014-04-26,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,PV Tambe,Sheikh Zayed Stadium,HDPK Dharmasena,C Shamshuddin,Royal Challengers Bangalore,70,10,V Kohli,21,25,MA Starc,25.0,2.0,30.0,Rajasthan Royals,71.0,4.0,SR Watson,24.0,24.0,PV Tambe,24,4,20
472,2014,Abu Dhabi,2014-04-26,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,23,0,Sandeep Sharma,Sheikh Zayed Stadium,HDPK Dharmasena,RK Illingworth,Kings XI Punjab,132,9,V Sehwag,37,30,Sandeep Sharma,25.0,3.0,21.0,Kolkata Knight Riders,109.0,10.0,SA Yadav,34.0,18.0,PP Chawla,24,3,19
473,2014,Sharjah,2014-04-27,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Delhi Capitals,0,6,M Vijay,Sharjah Cricket Stadium,Aleem Dar,VA Kulkarni,Mumbai Indians,125,7,KA Pollard,33,30,SL Malinga,25.0,2.0,22.0,Delhi Capitals,126.0,4.0,M Vijay,40.0,35.0,JD Unadkat,24,3,34
474,2014,Sharjah,2014-04-27,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,0,Chennai Super Kings,0,5,DR Smith,Sharjah Cricket Stadium,AK Chaudhary,VA Kulkarni,Sunrisers Hyderabad,145,5,AJ Finch,44,46,B Kumar,24.0,2.0,25.0,Chennai Super Kings,146.0,5.0,DR Smith,66.0,46.0,MM Sharma,24,2,28
475,2014,Dubai,2014-04-28,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,5,Sandeep Sharma,Dubai International Cricket Stadium,BF Bowden,S Ravi,Royal Challengers Bangalore,124,8,Yuvraj Singh,35,32,YS Chahal,24.0,2.0,23.0,Kings XI Punjab,127.0,5.0,V Sehwag,32.0,27.0,Sandeep Sharma,18,3,15
476,2014,Abu Dhabi,2014-04-29,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,tie,0,Rajasthan Royals,0,0,JP Faulkner,Sheikh Zayed Stadium,Aleem Dar,AK Chaudhary,Rajasthan Royals,152,5,AM Rahane,72,60,JP Faulkner,14.0,3.0,12.0,Kolkata Knight Riders,152.0,8.0,G Gambhir,45.0,45.0,R Vinay Kumar,24,3,30
477,2014,Dubai,2014-04-30,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,15,0,B Kumar,Dubai International Cricket Stadium,HDPK Dharmasena,M Erasmus,Sunrisers Hyderabad,172,5,DA Warner,65,53,IK Pathan,13.0,2.0,13.0,Mumbai Indians,157.0,7.0,KA Pollard,78.0,50.0,CJ Anderson,8,2,18
478,2014,Ranchi,2014-05-02,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Chennai Super Kings,34,0,RA Jadeja,JSCA International Stadium Complex,AK Chaudhary,NJ Llong,Chennai Super Kings,148,3,BB McCullum,56,40,RA Jadeja,24.0,4.0,12.0,Kolkata Knight Riders,114.0,9.0,RV Uthappa,47.0,38.0,Shakib Al Hasan,24,2,26
479,2014,Mumbai,2014-05-03,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,0,Mumbai Indians,0,5,CJ Anderson,Wankhede Stadium,BNJ Oxenford,C Shamshuddin,Kings XI Punjab,168,5,WP Saha,59,47,R Dhawan,24.0,2.0,23.0,Mumbai Indians,170.0,5.0,RG Sharma,39.0,35.0,Harbhajan Singh,24,2,35
480,2014,Delhi,2014-05-03,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,KK Nair,Feroz Shah Kotla,SS Hazare,S Ravi,Delhi Capitals,152,5,Q de Kock,42,33,Mohammed Shami,24.0,1.0,22.0,Rajasthan Royals,156.0,3.0,KK Nair,73.0,51.0,PV Tambe,24,2,26
481,2014,Bangalore,2014-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,VA Kulkarni,Sunrisers Hyderabad,155,6,DA Warner,61,51,KV Sharma,24.0,3.0,17.0,Royal Challengers Bangalore,158.0,6.0,AB de Villiers,89.0,43.0,MA Starc,24,2,23
482,2014,Ahmedabad,2014-05-05,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,10,0,PV Tambe,"Sardar Patel Stadium, Motera",NJ Llong,CK Nandan,Rajasthan Royals,170,6,KK Nair,44,36,SR Watson,25.0,3.0,22.0,Kolkata Knight Riders,160.0,6.0,RV Uthappa,65.0,52.0,SP Narine,24,2,29
483,2014,Delhi,2014-05-05,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,DR Smith,Feroz Shah Kotla,RM Deshpande,BNJ Oxenford,Delhi Capitals,178,5,KD Karthik,51,36,WD Parnell,24.0,1.0,29.0,Chennai Super Kings,181.0,2.0,DR Smith,79.0,51.0,MM Sharma,24,2,51
484,2014,Mumbai,2014-05-06,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,19,0,RG Sharma,Wankhede Stadium,S Ravi,K Srinath,Mumbai Indians,187,5,RG Sharma,59,37,JJ Bumrah,24.0,2.0,23.0,Royal Challengers Bangalore,168.0,8.0,CH Gayle,38.0,25.0,HV Patel,24,1,32
485,2014,Delhi,2014-05-07,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,normal,0,Kolkata Knight Riders,0,8,G Gambhir,Feroz Shah Kotla,BNJ Oxenford,C Shamshuddin,Delhi Capitals,160,5,JP Duminy,40,29,WD Parnell,24.0,2.0,26.0,Kolkata Knight Riders,161.0,2.0,G Gambhir,69.0,56.0,Shakib Al Hasan,24,2,13
486,2014,Cuttack,2014-05-07,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,44,0,GJ Maxwell,Barabati Stadium,HDPK Dharmasena,PG Pathak,Kings XI Punjab,231,4,GJ Maxwell,90,40,MG Johnson,24.0,2.0,37.0,Chennai Super Kings,187.0,6.0,F du Plessis,52.0,25.0,MM Sharma,24,2,39
487,2014,Ahmedabad,2014-05-08,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Sunrisers Hyderabad,32,0,B Kumar,"Sardar Patel Stadium, Motera",AK Chaudhary,NJ Llong,Sunrisers Hyderabad,134,9,S Dhawan,33,20,B Kumar,26.0,4.0,14.0,Rajasthan Royals,102.0,10.0,SPD Smith,22.0,34.0,SR Watson,12,3,14
488,2014,Bangalore,2014-05-09,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kings XI Punjab,32,0,Sandeep Sharma,M Chinnaswamy Stadium,S Ravi,K Srinath,Kings XI Punjab,198,8,DA Miller,66,30,Sandeep Sharma,24.0,3.0,25.0,Royal Challengers Bangalore,166.0,9.0,AB de Villiers,53.0,28.0,YS Chahal,24,2,23
489,2014,Delhi,2014-05-10,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0,8,DW Steyn,Feroz Shah Kotla,RM Deshpande,BNJ Oxenford,Delhi Capitals,143,7,KD Karthik,39,30,S Kaul,8.0,1.0,7.0,Sunrisers Hyderabad,44.0,2.0,NV Ojha,13.0,3.0,A Mishra,18,2,23
490,2014,Mumbai,2014-05-10,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,DR Smith,Wankhede Stadium,HDPK Dharmasena,VA Kulkarni,Mumbai Indians,157,6,AT Rayudu,59,45,SL Malinga,25.0,3.0,17.0,Chennai Super Kings,160.0,6.0,DR Smith,57.0,51.0,R Ashwin,25,3,30
491,2014,Cuttack,2014-05-11,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,G Gambhir,Barabati Stadium,NJ Llong,CK Nandan,Kings XI Punjab,149,8,V Sehwag,72,52,P Awana,13.0,1.0,20.0,Kolkata Knight Riders,150.0,1.0,G Gambhir,63.0,47.0,PP Chawla,24,3,19
492,2014,Bangalore,2014-05-11,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,0,Rajasthan Royals,0,5,JP Faulkner,M Chinnaswamy Stadium,S Ravi,RJ Tucker,Royal Challengers Bangalore,190,5,Yuvraj Singh,83,42,Yuvraj Singh,24.0,4.0,35.0,Rajasthan Royals,191.0,5.0,KK Nair,56.0,39.0,KW Richardson,24,2,43
493,2014,Hyderabad,2014-05-12,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Mumbai Indians,0,7,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,VA Kulkarni,Sunrisers Hyderabad,157,3,AJ Finch,68,62,B Kumar,24.0,2.0,21.0,Mumbai Indians,160.0,3.0,AT Rayudu,68.0,49.0,SL Malinga,24,2,36
494,2014,Ranchi,2014-05-13,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,5,RA Jadeja,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,Rajasthan Royals,148,8,SR Watson,51,39,Ankit Sharma,24.0,2.0,21.0,Chennai Super Kings,149.0,5.0,DR Smith,44.0,38.0,RA Jadeja,24,3,19
495,2014,Bangalore,2014-05-13,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Royal Challengers Bangalore,16,0,Yuvraj Singh,M Chinnaswamy Stadium,K Srinath,RJ Tucker,Royal Challengers Bangalore,186,4,Yuvraj Singh,68,32,MA Starc,25.0,3.0,26.0,Delhi Capitals,170.0,7.0,JP Duminy,48.0,30.0,Mohammed Shami,25,1,31
496,2014,Hyderabad,2014-05-14,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,WP Saha,"Rajiv Gandhi International Stadium, Uppal",VA Kulkarni,PG Pathak,Sunrisers Hyderabad,205,5,NV Ojha,79,37,B Kumar,22.0,2.0,38.0,Kings XI Punjab,211.0,4.0,WP Saha,54.0,26.0,R Dhawan,26,2,42
497,2014,Cuttack,2014-05-14,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,RV Uthappa,Barabati Stadium,AK Chaudhary,NJ Llong,Mumbai Indians,141,5,RG Sharma,51,46,Harbhajan Singh,25.0,2.0,22.0,Kolkata Knight Riders,142.0,4.0,RV Uthappa,80.0,53.0,M Morkel,29,2,36
498,2014,Ahmedabad,2014-05-15,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Rajasthan Royals,62,0,AM Rahane,"Sardar Patel Stadium, Motera",S Ravi,RJ Tucker,Rajasthan Royals,201,6,AM Rahane,64,51,R Bhatia,19.0,2.0,18.0,Delhi Capitals,139.0,9.0,MK Tiwary,61.0,47.0,Imran Tahir,24,2,28
499,2014,Ranchi,2014-05-18,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,Chennai Super Kings,138,4,SK Raina,62,49,R Ashwin,24.0,2.0,17.0,Royal Challengers Bangalore,142.0,5.0,CH Gayle,46.0,52.0,VR Aaron,19,2,29
500,2014,Hyderabad,2014-05-18,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,7,UT Yadav,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,CK Nandan,Sunrisers Hyderabad,142,8,DA Warner,34,18,KV Sharma,24.0,1.0,19.0,Kolkata Knight Riders,146.0,3.0,RV Uthappa,40.0,33.0,UT Yadav,26,4,27
501,2014,Ahmedabad,2014-05-19,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Mumbai Indians,25,0,MEK Hussey,"Sardar Patel Stadium, Motera",S Ravi,RJ Tucker,Mumbai Indians,178,3,LMP Simmons,62,51,Harbhajan Singh,25.0,2.0,13.0,Rajasthan Royals,153.0,8.0,KK Nair,48.0,26.0,Ankit Sharma,24,2,23
502,2014,Delhi,2014-05-19,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,4,AR Patel,Feroz Shah Kotla,HDPK Dharmasena,PG Pathak,Delhi Capitals,164,7,KD Karthik,69,46,Imran Tahir,26.0,3.0,23.0,Kings XI Punjab,165.0,6.0,AR Patel,42.0,36.0,Sandeep Sharma,27,3,35
503,2014,Hyderabad,2014-05-20,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,normal,0,Sunrisers Hyderabad,0,7,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,NJ Llong,Royal Challengers Bangalore,160,6,V Kohli,67,43,VR Aaron,25.0,2.0,38.0,Sunrisers Hyderabad,161.0,3.0,DA Warner,59.0,47.0,B Kumar,24,2,28
504,2014,Kolkata,2014-05-20,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,RV Uthappa,Eden Gardens,RM Deshpande,C Shamshuddin,Chennai Super Kings,154,4,SK Raina,65,53,RA Jadeja,18.0,1.0,23.0,Kolkata Knight Riders,156.0,2.0,RV Uthappa,67.0,40.0,PJ Cummins,24,2,29
505,2014,Chandigarh,2014-05-21,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,7,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,Kings XI Punjab,156,8,GJ Bailey,39,30,AR Patel,25.0,1.0,27.0,Mumbai Indians,159.0,3.0,LMP Simmons,100.0,65.0,JJ Bumrah,24,3,31
506,2014,Kolkata,2014-05-22,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,30,0,RV Uthappa,Eden Gardens,AK Chaudhary,CK Nandan,Kolkata Knight Riders,195,4,RV Uthappa,83,53,SP Narine,24.0,4.0,21.0,Royal Challengers Bangalore,165.0,5.0,YV Takawale,45.0,36.0,Yuvraj Singh,12,1,21
507,2014,Ranchi,2014-05-22,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,DA Warner,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,Chennai Super Kings,185,3,MS Dhoni,57,42,SK Raina,12.0,1.0,17.0,Sunrisers Hyderabad,189.0,4.0,DA Warner,90.0,46.0,KV Sharma,24,3,23
508,2014,Mumbai,2014-05-23,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,15,0,MEK Hussey,Wankhede Stadium,S Ravi,RJ Tucker,Mumbai Indians,173,10,MEK Hussey,56,33,M de Lange,26.0,2.0,33.0,Delhi Capitals,158.0,4.0,JP Duminy,45.0,30.0,Imran Tahir,25,4,37
509,2014,Chandigarh,2014-05-23,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,16,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,PG Pathak,Kings XI Punjab,179,4,SE Marsh,40,36,AR Patel,24.0,3.0,26.0,Rajasthan Royals,163.0,8.0,JP Faulkner,35.0,13.0,R Tewatia,25,2,24
510,2014,Bangalore,2014-05-24,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,MS Dhoni,M Chinnaswamy Stadium,AK Chaudhary,NJ Llong,Royal Challengers Bangalore,154,6,V Kohli,73,53,R Rampaul,12.0,1.0,21.0,Chennai Super Kings,160.0,2.0,F du Plessis,54.0,44.0,A Nehra,25,3,34
511,2014,Kolkata,2014-05-24,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,YK Pathan,Eden Gardens,RM Deshpande,BNJ Oxenford,Sunrisers Hyderabad,160,7,DJG Sammy,29,20,KV Sharma,24.0,5.0,39.0,Kolkata Knight Riders,161.0,6.0,YK Pathan,72.0,22.0,Shakib Al Hasan,24,3,26
512,2014,Chandigarh,2014-05-25,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,7,M Vohra,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,Delhi Capitals,115,10,KP Pietersen,58,41,JD Unadkat,12.0,1.0,3.0,Kings XI Punjab,119.0,3.0,DA Miller,47.0,37.0,P Awana,18,2,16
513,2014,Mumbai,2014-05-25,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,CJ Anderson,Wankhede Stadium,K Srinath,RJ Tucker,Rajasthan Royals,189,4,SV Samson,74,48,KK Cooper,24.0,2.0,40.0,Mumbai Indians,195.0,5.0,CJ Anderson,95.0,46.0,JJ Bumrah,25,1,30
514,2014,Kolkata,2014-05-27,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,28,0,UT Yadav,Eden Gardens,NJ Llong,S Ravi,Kolkata Knight Riders,163,8,RV Uthappa,42,30,UT Yadav,25.0,3.0,14.0,Kings XI Punjab,135.0,8.0,WP Saha,35.0,33.0,Karanveer Singh,25,3,40
515,2014,Mumbai,2014-05-28,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,SK Raina,Brabourne Stadium,VA Kulkarni,BNJ Oxenford,Mumbai Indians,173,8,LMP Simmons,67,44,Harbhajan Singh,26.0,2.0,27.0,Chennai Super Kings,176.0,3.0,SK Raina,54.0,36.0,MM Sharma,24,3,42
516,2014,Mumbai,2014-05-30,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,24,0,V Sehwag,Wankhede Stadium,HDPK Dharmasena,RJ Tucker,Kings XI Punjab,226,6,V Sehwag,122,62,AR Patel,25.0,2.0,28.0,Chennai Super Kings,202.0,7.0,SK Raina,87.0,26.0,MM Sharma,25,2,46
517,2014,Bangalore,2014-06-01,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,3,MK Pandey,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,Kings XI Punjab,199,4,WP Saha,115,56,Karanveer Singh,27.0,4.0,54.0,Kolkata Knight Riders,200.0,7.0,MK Pandey,94.0,52.0,PP Chawla,24,2,44
518,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,Mumbai Indians,168,3,RG Sharma,98,66,CJ Anderson,12.0,1.0,21.0,Kolkata Knight Riders,170.0,3.0,G Gambhir,57.0,44.0,M Morkel,24,2,18
519,2015,Chennai,2015-04-09,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Chennai Super Kings,1,0,A Nehra,"MA Chidambaram Stadium, Chepauk",RK Illingworth,VA Kulkarni,Chennai Super Kings,150,7,DR Smith,34,31,A Nehra,25.0,4.0,25.0,Delhi Capitals,149.0,9.0,JA Morkel,73.0,59.0,NM Coulter-Nile,25,3,33
520,2015,Pune,2015-04-10,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Rajasthan Royals,26,0,JP Faulkner,Maharashtra Cricket Association Stadium,SD Fry,CB Gaffaney,Rajasthan Royals,162,7,JP Faulkner,46,37,JP Faulkner,24.0,3.0,27.0,Kings XI Punjab,136.0,8.0,M Vijay,37.0,35.0,Anureet Singh,24,3,23
521,2015,Chennai,2015-04-11,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,45,0,BB McCullum,"MA Chidambaram Stadium, Chepauk",RK Illingworth,VA Kulkarni,Chennai Super Kings,209,4,BB McCullum,100,59,DJ Bravo,26.0,2.0,26.0,Sunrisers Hyderabad,164.0,6.0,DA Warner,53.0,43.0,RS Bopara,24,2,29
522,2015,Kolkata,2015-04-11,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,3,CH Gayle,Eden Gardens,S Ravi,C Shamshuddin,Kolkata Knight Riders,177,6,G Gambhir,58,48,Shakib Al Hasan,13.0,2.0,17.0,Royal Challengers Bangalore,179.0,7.0,CH Gayle,96.0,57.0,HV Patel,25,2,38
523,2015,Delhi,2015-04-12,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,DJ Hooda,Feroz Shah Kotla,SD Fry,CB Gaffaney,Delhi Capitals,184,3,JP Duminy,44,40,Imran Tahir,25.0,4.0,29.0,Rajasthan Royals,186.0,7.0,DJ Hooda,54.0,28.0,CH Morris,26,2,36
524,2015,Mumbai,2015-04-12,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Kings XI Punjab,18,0,GJ Bailey,Wankhede Stadium,AK Chaudhary,K Srinivasan,Kings XI Punjab,177,5,GJ Bailey,61,33,MG Johnson,24.0,2.0,23.0,Mumbai Indians,159.0,7.0,Harbhajan Singh,64.0,27.0,Harbhajan Singh,24,2,20
525,2015,Bangalore,2015-04-13,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,DA Warner,M Chinnaswamy Stadium,RM Deshpande,RK Illingworth,Royal Challengers Bangalore,166,10,AB de Villiers,46,29,YS Chahal,24.0,2.0,28.0,Sunrisers Hyderabad,172.0,2.0,DA Warner,57.0,28.0,TA Boult,29,3,36
526,2015,Ahmedabad,2015-04-14,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,7,SPD Smith,"Sardar Patel Stadium, Motera",AK Chaudhary,SD Fry,Mumbai Indians,164,6,KA Pollard,70,34,R Vinay Kumar,18.0,1.0,13.0,Rajasthan Royals,165.0,3.0,SPD Smith,79.0,54.0,STR Binny,12,2,8
527,2015,Kolkata,2015-04-30,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,AD Russell,Eden Gardens,AK Chaudhary,M Erasmus,Chennai Super Kings,165,9,BB McCullum,32,14,MM Sharma,24.0,1.0,22.0,Kolkata Knight Riders,169.0,3.0,RV Uthappa,80.0,60.0,GB Hogg,24,4,30
528,2015,Pune,2015-04-15,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,bat,normal,0,Delhi Capitals,0,5,MA Agarwal,Maharashtra Cricket Association Stadium,CB Gaffaney,K Srinath,Kings XI Punjab,165,7,V Sehwag,47,44,AR Patel,23.0,2.0,30.0,Delhi Capitals,169.0,5.0,MA Agarwal,68.0,51.0,Imran Tahir,24,3,43
529,2015,Visakhapatnam,2015-04-16,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,AM Rahane,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,PG Pathak,S Ravi,Sunrisers Hyderabad,127,5,EJG Morgan,27,30,RS Bopara,24.0,2.0,18.0,Rajasthan Royals,131.0,4.0,AM Rahane,62.0,58.0,DS Kulkarni,19,2,9
530,2015,Mumbai,2015-04-17,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Chennai Super Kings,0,6,A Nehra,Wankhede Stadium,AK Chaudhary,M Erasmus,Mumbai Indians,183,7,KA Pollard,64,32,Harbhajan Singh,24.0,2.0,44.0,Chennai Super Kings,189.0,4.0,DR Smith,62.0,32.0,A Nehra,25,3,23
531,2015,Visakhapatnam,2015-04-18,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,normal,0,Delhi Capitals,4,0,JP Duminy,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,PG Pathak,S Ravi,Delhi Capitals,167,4,SS Iyer,60,43,JP Duminy,19.0,4.0,19.0,Sunrisers Hyderabad,163.0,8.0,RS Bopara,41.0,30.0,A Ashish Reddy,13,1,16
532,2015,Pune,2015-04-18,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,AD Russell,Maharashtra Cricket Association Stadium,SD Fry,CK Nandan,Kings XI Punjab,155,9,GJ Bailey,60,46,Sandeep Sharma,24.0,4.0,25.0,Kolkata Knight Riders,159.0,6.0,AD Russell,66.0,36.0,M Morkel,24,3,29
533,2015,Ahmedabad,2015-04-19,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Rajasthan Royals,0,8,AM Rahane,"Sardar Patel Stadium, Motera",AK Chaudhary,M Erasmus,Chennai Super Kings,156,4,DJ Bravo,62,38,RA Jadeja,24.0,1.0,29.0,Rajasthan Royals,157.0,2.0,AM Rahane,76.0,55.0,CH Morris,24,1,19
534,2015,Bangalore,2015-04-19,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,18,0,Harbhajan Singh,M Chinnaswamy Stadium,RK Illingworth,VA Kulkarni,Mumbai Indians,209,7,LMP Simmons,59,46,Harbhajan Singh,24.0,3.0,27.0,Royal Challengers Bangalore,191.0,7.0,D Wiese,47.0,25.0,D Wiese,25,4,36
535,2015,Delhi,2015-04-20,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,UT Yadav,Feroz Shah Kotla,SD Fry,CB Gaffaney,Delhi Capitals,146,8,MK Tiwary,32,29,DJ Muthuswami,18.0,2.0,18.0,Kolkata Knight Riders,147.0,4.0,G Gambhir,60.0,50.0,UT Yadav,27,3,19
